naics_code,year,patent_count,data_driven_patent_count,benchmark_score_mean,dictionary_score_mean,metadata_score_mean,text_supervised_score_mean,semantic_lsa_score_mean,data_collection_score_mean,empirical_analysis_score_mean,experimental_validation_score_mean,measurement_instrumentation_score_mean,data_quality_calibration_score_mean,ml_training_data_score_mean,boilerplate_score_mean,has_measurement_cpc_share,has_testing_cpc_share,has_ml_cpc_share,has_data_processing_cpc_share,has_statistics_cpc_share,has_bio_assay_cpc_share,policy_privacy_level_mean,policy_unctad_privacy_law_share,policy_ecipe_cum_mean,raw_links,data_driven_patent_share,naics_level
52,1919,2.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2,0.0,2
32,1920,1.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2,0.0,2
33,1920,9.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,10,0.0,2
52,1920,1.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,2
22,1921,2.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2,0.0,2
32,1921,4.0,0.0,0.00208507987512829,0.0,0.2314752165009824,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,8,0.0,2
33,1921,31.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,35,0.0,2
52,1921,3.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3,0.0,2
22,1922,2.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2,0.0,2
32,1922,6.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,12,0.0,2
33,1922,26.0,0.0,0.00208507987512829,0.0,0.2314752165009824,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,32,0.0,2
52,1922,4.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,4,0.0,2
22,1923,1.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,2
32,1923,11.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,22,0.0,2
33,1923,41.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,52,0.0,2
52,1923,11.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,11,0.0,2
21,1924,0.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,2
22,1924,2.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2,0.0,2
23,1924,0.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,2
32,1924,29.0,0.0,0.00208507987512829,0.0,0.23147521650098243,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,56,0.0,2
33,1924,124.0,0.0,0.0020850798751282907,0.0,0.2314752165009824,0.06207945648415511,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,151,0.0,2
52,1924,16.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,16,0.0,2
23,1925,0.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,2
32,1925,40.0,0.0,0.0020850798751282902,0.0,0.23147521650098243,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,80,0.0,2
33,1925,165.5,0.0,0.002085079875128291,0.0,0.23147521650098235,0.06207945648415512,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,206,0.0,2
52,1925,10.0,0.0,0.0020850798751282902,0.0,0.2314752165009824,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,10,0.0,2
54,1925,0.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,2
56,1925,0.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,2
32,1926,34.5,0.0,0.00208507987512829,0.0,0.2314752165009824,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,68,0.0,2
33,1926,183.0,0.0,0.0020850798751282915,0.0,0.23147521650098232,0.062079456484155124,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,217,0.0,2
52,1926,22.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,22,0.0,2
54,1926,0.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,2
22,1927,1.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,2
32,1927,37.5,0.0,0.00208507987512829,0.0,0.2314752165009824,0.0620794564841551,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,74,0.0,2
33,1927,214.0,0.0,0.0020850798751282915,0.0,0.2314752165009823,0.06207945648415511,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,253,0.0,2
52,1927,28.0,0.0,0.0020850798751282902,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,28,0.0,2
54,1927,2.5,0.0,0.00208507987512829,0.0,0.2314752165009824,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,5,0.0,2
21,1928,1.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,2
22,1928,3.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3,0.0,2
32,1928,36.0,0.0,0.00208507987512829,0.0,0.23147521650098243,0.0620794564841551,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,65,0.0,2
33,1928,226.0,0.0,0.0020850798751282915,0.0,0.2314752165009823,0.06207945648415513,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,259,0.0,2
42,1928,1.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3,0.0,2
44,1928,2.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,4,0.0,2
45,1928,0.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,2
52,1928,27.0,0.0,0.0020850798751282894,0.0,0.23147521650098243,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,27,0.0,2
54,1928,4.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,8,0.0,2
22,1929,3.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3,0.0,2
32,1929,88.5,0.0,0.002085079875128291,0.0,0.23147521650098232,0.06207945648415511,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,173,0.0,2
33,1929,354.5,0.0,0.002085079875128292,0.0,0.23147521650098224,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,443,0.0,2
42,1929,2.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,4,0.0,2
44,1929,2.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,4,0.0,2
52,1929,19.0,0.0,0.00208507987512829,0.0,0.23147521650098235,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,19,0.0,2
54,1929,4.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,8,0.0,2
21,1930,1.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2,0.0,2
22,1930,2.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2,0.0,2
23,1930,0.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,2
32,1930,45.0,0.0,0.0020850798751282902,0.0,0.2314752165009824,0.06207945648415512,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,87,0.0,2
33,1930,159.5,0.0,0.0020850798751282915,0.0,0.2314752165009823,0.06207945648415511,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,204,0.0,2
52,1930,22.0,0.0,0.00208507987512829,0.0,0.2314752165009824,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,22,0.0,2
54,1930,2.5,0.0,0.0020850798751282902,0.0,0.2314752165009824,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,5,0.0,2
22,1931,3.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3,0.0,2
32,1931,76.0,0.0,0.002085079875128291,0.0,0.23147521650098235,0.06207945648415512,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,140,0.0,2
33,1931,258.5,0.0,0.002085079875128292,0.0,0.2314752165009823,0.06207945648415512,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,326,0.0,2
42,1931,0.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,2
44,1931,0.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,2
52,1931,41.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,41,0.0,2
54,1931,3.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,7,0.0,2
21,1932,1.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2,0.0,2
22,1932,47.0,0.0,0.00208507987512829,0.0,0.2314752165009824,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,47,0.0,2
23,1932,1.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3,0.0,2
32,1932,65.0,0.0,0.0020850798751282902,0.0,0.23147521650098243,0.06207945648415511,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,130,0.0,2
33,1932,218.0,0.0,0.002085079875128291,0.0,0.23147521650098232,0.06207945648415513,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,285,0.0,2
52,1932,39.0,0.0,0.00208507987512829,0.0,0.2314752165009824,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,39,0.0,2
54,1932,2.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,4,0.0,2
56,1932,0.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,2
22,1933,49.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.0620794564841551,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,49,0.0,2
23,1933,0.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,2
32,1933,66.5,0.0,0.0020850798751282902,0.0,0.2314752165009824,0.06207945648415512,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,129,0.0,2
33,1933,203.5,0.0,0.002085079875128291,0.0,0.2314752165009823,0.06207945648415512,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,270,0.0,2
52,1933,63.0,0.0,0.00208507987512829,0.0,0.2314752165009824,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,63,0.0,2
54,1933,4.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,8,0.0,2
56,1933,0.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,2
21,1934,1.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2,0.0,2
22,1934,68.0,0.0,0.00208507987512829,0.0,0.2314752165009824,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,68,0.0,2
23,1934,1.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2,0.0,2
32,1934,87.5,0.0,0.002085079875128291,0.0,0.23147521650098238,0.06207945648415511,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,172,0.0,2
33,1934,251.5,0.0,0.0020850798751282915,0.0,0.2314752165009823,0.06207945648415513,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,341,0.0,2
52,1934,97.0,0.0,0.0020850798751282902,0.0,0.23147521650098243,0.06207945648415511,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,97,0.0,2
54,1934,5.0,0.0,0.00208507987512829,0.0,0.2314752165009824,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,10,0.0,2
21,1935,0.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,2
22,1935,70.0,0.0,0.00208507987512829,0.0,0.23147521650098243,0.0620794564841551,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,70,0.0,2
23,1935,0.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,2
32,1935,83.0,0.0,0.0020850798751282907,0.0,0.23147521650098235,0.06207945648415512,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,158,0.0,2
33,1935,273.5,0.0,0.002085079875128292,0.0,0.2314752165009823,0.06207945648415513,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,351,0.0,2
52,1935,102.0,0.0,0.0020850798751282902,0.0,0.2314752165009824,0.06207945648415512,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,102,0.0,2
54,1935,2.5,0.0,0.0020850798751282902,0.0,0.2314752165009824,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,5,0.0,2
21,1936,4.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,9,0.0,2
22,1936,79.0,0.0,0.0020850798751282902,0.0,0.2314752165009824,0.0620794564841551,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,79,0.0,2
23,1936,5.0,0.0,0.00208507987512829,0.0,0.2314752165009824,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,10,0.0,2
32,1936,99.5,0.0,0.0020850798751282907,0.0,0.23147521650098235,0.06207945648415512,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,187,0.0,2
33,1936,266.0,0.0,0.0020850798751282915,0.0,0.23147521650098227,0.06207945648415513,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,357,0.0,2
42,1936,1.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2,0.0,2
44,1936,2.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3,0.0,2
51,1936,0.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,2
52,1936,104.0,0.0,0.0020850798751282902,0.0,0.23147521650098243,0.062079456484155124,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,104,0.0,2
54,1936,3.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,6,0.0,2
56,1936,0.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,2
21,1937,9.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,18,0.0,2
22,1937,79.0,0.0,0.0020850798751282902,0.0,0.23147521650098243,0.0620794564841551,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,79,0.0,2
23,1937,9.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,18,0.0,2
32,1937,154.0,0.0,0.002085079875128291,0.0,0.23147521650098232,0.062079456484155124,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,292,0.0,2
33,1937,314.5,0.0,0.0020850798751282915,0.0,0.2314752165009823,0.06207945648415511,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,457,0.0,2
42,1937,0.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,2
44,1937,1.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2,0.0,2
52,1937,90.0,0.0,0.0020850798751282902,0.0,0.2314752165009824,0.06207945648415512,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,90,0.0,2
54,1937,4.5,0.0,0.00208507987512829,0.0,0.23147521650098243,0.0620794564841551,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,9,0.0,2
21,1938,4.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,9,0.0,2
22,1938,74.0,0.0,0.0020850798751282902,0.0,0.2314752165009824,0.0620794564841551,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,74,0.0,2
23,1938,4.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,9,0.0,2
32,1938,127.0,0.0,0.002085079875128291,0.0,0.23147521650098232,0.06207945648415512,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,234,0.0,2
33,1938,267.5,0.0,0.002085079875128292,0.0,0.2314752165009823,0.062079456484155124,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,379,0.0,2
42,1938,0.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,2
44,1938,0.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,2
52,1938,86.0,0.0,0.0020850798751282902,0.0,0.23147521650098238,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,86,0.0,2
54,1938,4.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,9,0.0,2
21,1939,4.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,9,0.0,2
22,1939,79.0,0.0,0.0020850798751282902,0.0,0.23147521650098243,0.0620794564841551,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,79,0.0,2
23,1939,5.0,0.0,0.00208507987512829,0.0,0.2314752165009824,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,10,0.0,2
32,1939,145.0,0.0,0.002085079875128291,0.0,0.23147521650098227,0.06207945648415512,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,269,0.0,2
33,1939,279.0,0.0,0.0020850798751282915,0.0,0.2314752165009823,0.06207945648415511,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,409,0.0,2
52,1939,122.0,0.0,0.0020850798751282902,0.0,0.2314752165009824,0.06207945648415511,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,122,0.0,2
54,1939,6.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,12,0.0,2
56,1939,0.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,2
