naics_code,year,patent_count,data_driven_patent_count,benchmark_score_mean,dictionary_score_mean,metadata_score_mean,text_supervised_score_mean,semantic_lsa_score_mean,data_collection_score_mean,empirical_analysis_score_mean,experimental_validation_score_mean,measurement_instrumentation_score_mean,data_quality_calibration_score_mean,ml_training_data_score_mean,boilerplate_score_mean,has_measurement_cpc_share,has_testing_cpc_share,has_ml_cpc_share,has_data_processing_cpc_share,has_statistics_cpc_share,has_bio_assay_cpc_share,policy_privacy_level_mean,policy_unctad_privacy_law_share,policy_ecipe_cum_mean,raw_links,data_driven_patent_share,naics_level
3323,1922,1.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,6,0.0,4
3329,1922,4.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,4,0.0,4
3331,1922,1.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,6,0.0,4
3333,1922,6.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,12,0.0,4
3339,1922,1.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,6,0.0,4
3343,1922,6.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,6,0.0,4
3345,1922,1.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,4
3353,1922,3.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3,0.0,4
5241,1922,2.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,4,0.0,4
5251,1922,2.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,4,0.0,4
2211,1923,1.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,4
3259,1923,11.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,22,0.0,4
3322,1923,2.25,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,9,0.0,4
3323,1923,2.25,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,9,0.0,4
3329,1923,6.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,6,0.0,4
3331,1923,2.25,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,9,0.0,4
3333,1923,11.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,22,0.0,4
3339,1923,2.25,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,9,0.0,4
3343,1923,11.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,11,0.0,4
3345,1923,1.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,4
3353,1923,3.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3,0.0,4
5241,1923,5.5,0.0,0.00208507987512829,0.0,0.2314752165009824,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,11,0.0,4
5251,1923,5.5,0.0,0.00208507987512829,0.0,0.2314752165009824,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,11,0.0,4
2131,1924,0.3333333333333333,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,4
2211,1924,2.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2,0.0,4
2371,1924,0.3333333333333333,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,4
2389,1924,0.3333333333333333,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,4
3256,1924,2.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2,0.0,4
3259,1924,27.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,54,0.0,4
3322,1924,3.75,0.0,0.00208507987512829,0.0,0.2314752165009824,0.0620794564841551,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,15,0.0,4
3323,1924,3.75,0.0,0.00208507987512829,0.0,0.2314752165009824,0.0620794564841551,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,15,0.0,4
3324,1924,2.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2,0.0,4
3329,1924,11.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,11,0.0,4
3331,1924,3.75,0.0,0.00208507987512829,0.0,0.2314752165009824,0.0620794564841551,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,15,0.0,4
3333,1924,27.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,54,0.0,4
3339,1924,3.75,0.0,0.00208507987512829,0.0,0.2314752165009824,0.0620794564841551,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,15,0.0,4
3343,1924,53.0,0.0,0.00208507987512829,0.0,0.23147521650098243,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,53,0.0,4
3344,1924,12.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,12,0.0,4
3345,1924,1.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,4
3353,1924,3.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3,0.0,4
5221,1924,1.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2,0.0,4
5222,1924,1.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2,0.0,4
5241,1924,7.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,14,0.0,4
5251,1924,7.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,14,0.0,4
2361,1925,0.16666666666666666,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,4
2362,1925,0.16666666666666666,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,4
2371,1925,0.16666666666666666,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,4
2373,1925,0.16666666666666666,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,4
2379,1925,0.16666666666666666,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,4
3259,1925,40.0,0.0,0.0020850798751282902,0.0,0.2314752165009824,0.06207945648415512,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,80,0.0,4
3322,1925,5.25,0.0,0.0020850798751282894,0.0,0.23147521650098238,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,21,0.0,4
3323,1925,5.25,0.0,0.0020850798751282894,0.0,0.23147521650098238,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,21,0.0,4
3324,1925,2.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2,0.0,4
3329,1925,17.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.0620794564841551,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,18,0.0,4
3331,1925,5.25,0.0,0.0020850798751282894,0.0,0.23147521650098238,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,21,0.0,4
3333,1925,40.0,0.0,0.0020850798751282902,0.0,0.2314752165009824,0.06207945648415512,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,80,0.0,4
3339,1925,5.25,0.0,0.0020850798751282894,0.0,0.23147521650098238,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,21,0.0,4
3343,1925,73.0,0.0,0.00208507987512829,0.0,0.23147521650098243,0.0620794564841551,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,73,0.0,4
3344,1925,8.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,8,0.0,4
3353,1925,3.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3,0.0,4
3364,1925,0.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,4
3391,1925,0.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,4
5221,1925,1.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2,0.0,4
5222,1925,1.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2,0.0,4
5241,1925,4.0,0.0,0.0020850798751282902,0.0,0.2314752165009824,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,8,0.0,4
5251,1925,4.0,0.0,0.0020850798751282902,0.0,0.2314752165009824,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,8,0.0,4
5417,1925,0.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,4
5611,1925,0.16666666666666666,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,4
3256,1926,1.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,4
3259,1926,33.5,0.0,0.00208507987512829,0.0,0.2314752165009824,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,67,0.0,4
3322,1926,6.25,0.0,0.00208507987512829,0.0,0.2314752165009824,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,25,0.0,4
3323,1926,6.25,0.0,0.00208507987512829,0.0,0.2314752165009824,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,25,0.0,4
3329,1926,21.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415508,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,21,0.0,4
3331,1926,6.25,0.0,0.00208507987512829,0.0,0.2314752165009824,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,25,0.0,4
3333,1926,33.5,0.0,0.00208507987512829,0.0,0.2314752165009824,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,67,0.0,4
3339,1926,6.25,0.0,0.00208507987512829,0.0,0.2314752165009824,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,25,0.0,4
3343,1926,96.0,0.0,0.0020850798751282902,0.0,0.23147521650098243,0.0620794564841551,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,96,0.0,4
3344,1926,2.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2,0.0,4
3353,1926,5.0,0.0,0.00208507987512829,0.0,0.2314752165009824,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,5,0.0,4
3364,1926,0.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,4
5221,1926,2.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,4,0.0,4
5222,1926,2.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,4,0.0,4
5241,1926,9.5,0.0,0.00208507987512829,0.0,0.2314752165009824,0.0620794564841551,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,18,0.0,4
5251,1926,8.5,0.0,0.0020850798751282894,0.0,0.2314752165009824,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,17,0.0,4
5417,1926,0.5,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,4
2211,1927,1.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,4
3254,1927,1.0,0.0,0.00208507987512829,0.0,0.23147521650098238,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,0.0,4
3259,1927,36.5,0.0,0.0020850798751282902,0.0,0.23147521650098243,0.06207945648415511,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,73,0.0,4
3322,1927,12.75,0.0,0.00208507987512829,0.0,0.2314752165009824,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,51,0.0,4
3323,1927,12.75,0.0,0.00208507987512829,0.0,0.2314752165009824,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,51,0.0,4
3329,1927,38.5,0.0,0.00208507987512829,0.0,0.2314752165009824,0.06207945648415509,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,39,0.0,4
3331,1927,12.75,0.0,0.00208507987512829,0.0,0.2314752165009824,0.062079456484155096,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,51,0.0,4
